WormBaseID	SRR28479535	SRR28479537	SRR28479531	SRR28479538	SRR28479526	SRR28479528	SRR28479530	SRR28479534	SRR28479529	SRR28479539	SRR28479525	SRR28479532	SRR28479533	SRR28479536	SRR28479527	SRR28479540
WBGene00012747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18180.732759188195	0.0	0.0
WBGene00011554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002259	25359.287298896797	31961.19648213005	0.0	0.0	0.0	0.0	0.0	31642.778081519373	0.0	46742.08054386251	0.0	65264.380989954116	0.0	0.0	0.0	28668.723335340062
WBGene00018196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36876.50617089155	0.0	0.0	61419.6628671945	63931.8683164662	0.0	0.0	0.0
WBGene00020516	12279.104636699918	7667.04325696736	0.0	6887.422185706533	0.0	0.0	8159.923367162871	0.0	0.0	0.0	0.0	0.0	13460.077244272745	8415.810380493826	0.0	0.0
WBGene00008357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019885	0.0	0.0	22348.285133008427	0.0	11608.94374002239	0.0	0.0	0.0	0.0	0.0	0.0	23657.83632656196	0.0	0.0	0.0	0.0
WBGene00016717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7011.075954488162	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017841	0.0	18061.771119783523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9914.619542210312	0.0	16444.645629788665
WBGene00018645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000609	198918.2904276195	87133.59673197489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18319.799898839083	0.0	0.0	0.0	81978.79730825362	0.0	79732.14419107168
WBGene00045399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18486.007171202702	0.0	30282.53625980221
WBGene00012840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6364.211207995317	0.0
WBGene00011753	22726.57140179039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00003562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010924	9857.69192680788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22873.486758301577	0.0	0.0	0.0	51346.06583508285	55216.61685788294	0.0
WBGene00000669	0.0	0.7063492880411757	40142.392950747584	0.0	0.0	28629.7156179774	13321.250990003666	30921.969353007826	0.0	0.21595316356799044	0.0	42483.90878837752	0.0	0.30843557020151896	9272.076394348996	0.13488383570134813
WBGene00008708	0.0	0.0	0.0	0.0	28420.255905344307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016423	0.0	0.0	0.0	0.0	0.0	4798.971879046117	0.0	0.0	0.0	0.0	3354.903605392117	0.0	0.0	0.0	0.0	0.0
WBGene00019184	10892.749579122707	0.0	0.0	0.0	11913.6840170623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10636.172454281974	0.0
WBGene00013548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008341	0.0	129025.27975234199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15722.98016591161	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001758	0.0	0.0	0.0	0.0	17836.846238321104	99647.59676221815	44959.14175681425	0.0	87138.16866811542	0.0	0.0	0.0	151798.15526452175	0.0	0.0	35001.77225893952
WBGene00000778	14922.69023212866	0.0	0.0	0.0	42474.07411135226	0.0	0.0	0.0	0.0	27524.708563196164	34721.47535755386	0.0	0.0	0.0	0.0	0.0
WBGene00017501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014003	76311.1855934371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13159.26268579869	0.0	0.0
WBGene00175027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61081.7855846306	0.0
WBGene00011586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014099	0.0	0.0	0.0	0.0	24111.01982051003	0.0	0.0	0.0	0.0	0.0	96722.22954550896	0.0	0.0	0.0	0.0	22417.97423929615
WBGene00010659	9086.39312654228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6238.09640682533	0.0	0.0
WBGene00018877	0.0	0.0	0.0	0.0	2734.976395116965	0.0	0.0	0.0	0.0	0.0	2708.8901911711723	0.0	0.0	0.0	0.0	0.0
WBGene00009146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00003527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000752	23270.524839386584	0.0	0.0	26932.047998236307	0.0	0.0	0.0	0.0	0.0	9463.308804868955	0.0	0.0	0.0	7058.368261901228	0.0	11764.006230875822
WBGene00016266	0.0	0.0	0.0	0.0	0.0	9067.536514833639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019282	27250.633547842386	0.0	0.0	9061.804471399246	15967.695291924492	0.0	5261.096580650508	4083.4828130575347	5057.615128658588	18583.780348975975	41078.47529212584	0.0	0.0	2767.921378710747	7138.503652974614	4647.137549918014
WBGene00016943	91900.11336928821	73795.20240699536	0.0	44193.25195738424	60509.52294847428	0.0	0.0	0.0	0.0	46342.2065432718	20106.99696494888	0.0	0.0	54001.414211818985	48086.08502514745	82862.98164251
WBGene00009094	0.0	0.0	0.0	0.0	9050.28412116489	0.0	0.0	0.0	0.0	0.0	2989.3510278780514	0.0	0.0	0.0	5394.942415380743	0.0
WBGene00019619	0.0	0.0	0.0	0.0	0.0	0.0	10582.87459003326	16394.29213918556	0.0	0.0	0.0	16894.432648227954	17463.99361309539	0.0	0.0	0.0
WBGene00006679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8602.973101358573	0.0	0.0	0.0	0.0
WBGene00012857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4718.015378187402	0.0
WBGene00018637	0.0	0.0	13491.223063935511	0.0	0.0	9592.484545319263	0.0	0.0	8577.906364698682	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008583	0.0	0.0	0.0	0.0	5795.04770935242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000082	0.0	0.0	0.0	0.0	3315.7212883082098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3635.427601917452	1185.9405906873767	4343.315571705646	3901.7956340142027
WBGene00009526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007875	8230.90101642652	0.0	16863.73231952238	0.0	0.0	0.0	11178.634857294297	8656.585794463695	0.0	7576.248556769188	0.0	0.0	0.0	0.0	0.0	18872.074886982453
WBGene00003763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5441.597166616237	0.0
WBGene00011487	18090.363954426575	30119.626116968073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6102.567443029948	0.0	0.0	20663.29238867455	0.0	0.0
WBGene00007236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11430.382404448694	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7839.700644013334	0.0	0.0	0.0	0.0	0.0
WBGene00003558	0.0	0.0	0.0	0.0	0.0	2086.0130072174975	1943.875134815296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1305.189535789005	0.0
WBGene00020343	0.0	5142.360465753846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3789.7145220601183	0.0	0.0	0.0	0.0	0.0	4738.011760661882
WBGene00077690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18093.7925401056	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00269355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016335	0.0	0.0	0.0	0.0	0.0	4935.097503755181	8638.009734817118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009483	0.0	0.0	0.0	0.0	0.0	0.0	10068.155714036098	0.0	9666.871933903867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016863	0.0	0.0	0.0	0.0	4789.744682882192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4282.48143529074	0.0
WBGene00022353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11717.86844876135
WBGene00011094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13735.946598743936	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016872	0.0	12616.622073793525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9906.358845669623	0.0
WBGene00016274	12563.684583294173	15747.679802127403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11578.419633879239	0.0	0.0	29530.284900287108	8642.56115763622	0.0	0.0
WBGene00000712	9958.611453473013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6840.315110462295	0.0	0.0
WBGene00045495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8670.797815729858	0.0	0.0
WBGene00013968	24719.755479500756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044469	0.0	0.0	50627.667737399315	0.0	0.0	0.0	0.0	0.0	0.0	19997.16965210028	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00005002	46673.92237033414	117644.02559883831	0.0	213556.9772752975	0.0	0.0	88806.1976814079	68544.97382355877	0.0	172104.8446215577	0.0	0.0	146900.5724411428	258122.86805124686	0.0	105444.84298429772
WBGene00007557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21719.910189698054
WBGene00001816	0.0	0.0	0.0	4530.902235699623	0.0	0.0	0.0	0.0	14751.12875571841	5331.296741112533	3961.8865408783554	0.0	0.0	0.0	0.0	0.0
WBGene00007353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00006692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010595	9118.336921008524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6260.146725510166	0.0	0.0
WBGene00009647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2310.3426932214966	0.0	0.0	0.0	0.0	0.0
WBGene00019803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37717.49886660857	0.0	0.0
WBGene00009677	10233.727266183163	12809.921199465896	0.0	11505.02714368222	0.0	0.0	14195.868193580312	0.0	0.0	0.0	11105.587790502175	0.0	0.0	0.0	0.0	0.0
WBGene00016086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010585	0.0	0.0	0.0	4319.45862238857	0.0	0.0	0.0	3886.35176241359	0.0	0.0	3766.0198324593225	0.0	0.0	0.0	0.0	0.0
WBGene00010079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20927.576061357744	0.0	0.0	0.0	0.0	0.0
WBGene00017512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012257	6569.833074611452	0.0	0.0	0.0	33647.575182224035	0.0	0.0	0.0	0.0	6044.06323216305	13417.238723089034	0.0	0.0	4503.930718590835	24065.291732175523	0.0
WBGene00010125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00013931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000401	0.0	0.0	0.0	0.0	3868.5622544102484	0.0	0.0	0.0	0.0	3607.867748303899	0.0	0.0	0.0	0.0	3458.974141280388	0.0
WBGene00021773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8432.965245103953
WBGene00004007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002055	0.0	6614.279942959649	0.0	0.0	0.0	0.0	0.0	10832.404135598885	6709.778774502689	9746.073406057936	0.0	11163.99001227728	11516.204688181555	0.0	0.0	0.0
WBGene00008127	0.0	11379.637038676532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00022445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00004114	0.0	0.0	8077.313852536995	0.0	0.0	0.0	5336.116101683283	0.0	5129.639479561049	0.0	0.0	8537.066439029222	0.0	0.0	0.0	0.0
WBGene00010887	10847.209291323956	13582.686471534802	0.0	0.0	0.0	16279.403332007607	15146.128313507146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4291.919506661505	0.0	0.0	0.0	0.0	0.0	0.0	3755.0213751742904	0.0
WBGene00009634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001572	0.0	0.0	12658.918379529641	7060.696587397291	0.0	8997.214451995374	0.0	6494.647941674714	0.0	0.0	0.0	26772.705438376135	0.0	4313.814095907884	5739.808586348088	7223.419049331303
WBGene00019105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10007.73927274095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016596	10625.036405787248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000768	0.0	0.0	0.0	0.0	13290.929394990824	0.0	0.0	5105.607643600534	0.0	0.0	0.0	0.0	0.0	0.0	4483.541196567505	0.0
WBGene00000606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014137	10009.867703320579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00004168	0.0	0.0	69218.4989919032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009546	0.0	0.0	0.0	0.0	7454.928216071259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2453.061704660157	10239.01966609622	0.0	0.0	0.0	2311.481552563284	0.0
WBGene00018901	0.0	23476.73402233333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009883	0.0	0.0	0.0	0.0	0.0	23639.239489737087	0.0	0.0	0.0	0.0	0.0	34900.77934087508	0.0	0.0	0.0	0.0
WBGene00004156	6455.363906761751	0.0	0.0	0.0	6601.045187333255	0.0	0.0	0.0	0.0	5938.538516991498	0.0	0.0	0.0	0.0	11802.99863469121	7408.480840499848
WBGene00000133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020836	0.0	0.0	0.0	7242.917642623268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23606.062612171263	0.0
WBGene00004359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00045246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15944.489934490599	0.0
WBGene00006672	0.0	0.0	17820.571370672267	0.0	8953.493356366158	0.0	5888.328671307205	11749.06389104228	0.0	0.0	0.0	12108.406461826276	0.0	0.0	5176.971940350833	0.0
WBGene00001210	6542.209048185378	0.0	0.0	0.0	26793.89296673893	0.0	0.0	0.0	0.0	18055.819448702194	13354.635857752679	0.0	0.0	0.0	17965.738421840037	0.0
WBGene00010411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001458	0.0	0.0	0.0	0.0	0.0	59798.196497961144	55464.509671300926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011321	0.0	0.0	0.0	0.0	0.0	10997.15232900854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
