WormBaseID	SRR28479535	SRR28479537	SRR28479531	SRR28479538	SRR28479526	SRR28479528	SRR28479530	SRR28479534	SRR28479529	SRR28479539	SRR28479525	SRR28479532	SRR28479533	SRR28479536	SRR28479527	SRR28479540
WBGene00077772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00004349	0.0	0.0	7068.622545710058	0.0	7070.414736471374	3853.078447851456	14003.836728793258	3623.9395024526943	7196.745587683092	0.0	3506.025317112407	0.0	0.0	0.0	3160.977013224554	0.0
WBGene00022584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8649.2118840826	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7511.747314415549	0.0	0.0
WBGene00013280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13636.027711431225	0.0	0.0	0.0	0.0	0.0
WBGene00022592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00013352	0.0	0.0	0.0	36677.229078682554	19138.230128635758	0.0	0.0	0.0	0.0	14996.768887422577	0.0	0.0	0.0	0.0	16988.40632908196	37095.370613884195
WBGene00015537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009969	0.0	0.0	88501.68202342442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00006682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10050.293873696068	0.0	0.0	0.0
WBGene00021590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22904.28556744345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8401.35166055087
WBGene00012974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009226	0.0	0.0	0.0	0.0	0.0	7208.011440921872	0.0	5207.49901087966	6450.9994278276545	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00045457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11827.538279592123	0.0	0.0	19662.405892829567	0.0	0.0	0.0	0.0
WBGene00017894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001207	0.0	0.0	0.0	0.0	4479.496679162197	12651.417171258623	0.0	3680.3345355949136	0.0	0.0	0.0	0.0	0.0	0.0	4005.1470365949376	0.0
WBGene00021692	0.0	0.0	0.0	0.0	36993.69294661887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021458	0.0	0.0	0.0	31855.090040086132	0.0	0.0	0.0	0.0	0.0	25984.29252283914	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00003774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4572.505403580283	0.0
WBGene00012948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13839.74614047356	0.0	0.0	0.0	0.0	0.0	17132.971460253208
WBGene00000748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007590	0.0	0.0	52927.32824900631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28273.219707741573	0.0	0.0	0.0	0.0	0.0
WBGene00013900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008610	0.0	0.0	0.0	0.0	0.0	29272.02130157688	0.0	10536.955425496293	13064.89121226772	0.0	0.0	43430.10145844476	44973.97513825076	0.0	0.0	0.0
WBGene00001150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6971.085887471382	0.0	0.0	0.0	0.0	0.0
WBGene00003092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8073.232247405599	0.0
WBGene00019840	0.0	0.0	0.0	0.0	0.0	13713.11068356129	0.0	9876.825740122946	12245.038192816604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012467	0.0	10204.328763067155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008403	0.0	0.0	0.0	0.0	6275.857571552545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00006980	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001455	0.0	0.0	90400.0898402782	0.0	0.0	0.0	0.0	0.0	58423.930208879996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008563	0.0	0.0	0.0	58752.8286346188	0.0	0.0	0.0	0.0	0.0	36080.315915916806	29624.077177582883	0.0	0.0	0.0	26246.760737773457	0.0
WBGene00013739	3433.1848446801378	12842.047880698672	0.0	0.0	0.0	0.0	0.0	3447.2962301832977	0.0	0.0	6662.975451907612	0.0	0.0	2349.40633007256	3004.4875682191177	10233.110679572806
WBGene00009831	3147.124370210945	0.0	0.0	0.0	3067.741963033951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2743.0510700493605	0.0
WBGene00004994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020912	0.0	0.0	0.0	0.0	18620.82825902529	25219.018462796645	0.0	18250.559293668422	22639.64418107522	0.0	0.0	37173.0982498614	0.0	0.0	0.0	0.0
WBGene00002090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019012	0.0	0.0	0.0	0.0	0.0	9377.04612035204	0.0	0.0	0.0	0.0	6677.3179288763395	0.0	0.0	0.0	0.0	0.0
WBGene00019913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4625.464725075422	0.0	0.0
WBGene00010786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00022815	0.0	0.0	0.0	0.0	0.0	0.0	4187.7769397148895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017692	0.0	0.0	0.0	6496.568982195218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020830	4421.000539182993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3925.2524086738777	0.0
WBGene00044418	0.0	0.0	0.0	0.0	17836.846238321104	79012.85198574082	73235.45360891546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00194815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010744	0.0	0.0	0.0	0.0	7416.8530620654365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13261.318996139004	0.0
WBGene00007257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00206361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15289.224916813635	0.0	0.0	0.0	0.0	0.0
WBGene00219707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00001253	6520.282242948942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6652.509536984714	0.0	0.0	0.0	0.0	0.0
WBGene00016785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00077490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8633.230719072164	0.0	6882.703483229848	0.0	0.0	0.0	0.0	0.0
WBGene00008594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4976.309795705257	0.0	0.0
WBGene00005040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10496.719521167379
WBGene00019858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6053.076755906195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00045417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017792	0.0	0.0	0.0	0.0	8298.359696144245	0.0	0.0	0.0	10316.387556014819	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00003740	0.0	0.0	0.0	0.0	0.0	0.0	23011.19212228882	0.0	0.0	0.0	0.0	36496.71347651504	0.0	0.0	0.0	0.0
WBGene00021061	0.0	4693.643443515398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10378.02660487049	3671.401219709283	0.0	0.0	0.0	6618.3097109777555	8652.835231736466
WBGene00220094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00016099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00045238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00019146	0.0	5070.765401973021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00015729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32161.372659443557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00013499	0.0	0.0	6087.143480568674	0.0	0.0	8626.327256543576	4018.2841076925	6240.714913933836	3864.1045004754833	0.0	3009.456178861073	6432.227362707882	6623.6903404784225	0.0	0.0	0.0
WBGene00007658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00219690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000969	0.0	0.0	0.0	7815.467729915088	0.0	0.0	9334.091660890941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018085	0.0	0.0	0.0	0.0	31639.765478593796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28051.17773174869
WBGene00012475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00020228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011578	0.0	0.0	0.0	0.0	0.0	10828.749494316913	5224.374097725701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00006589	0.0	0.0	44274.191205476716	8159.979412451699	15048.916874912415	0.0	37779.17012160352	15147.267882325206	0.0	0.0	7510.778768729413	15609.692347383889	48385.28353690688	0.0	0.0	0.0
WBGene00008964	0.0	0.0	0.0	0.0	2896.4308065342298	0.0	0.0	0.0	0.0	0.0	2869.554826851069	0.0	0.0	2037.700575108309	5179.775145992293	3425.4304561054114
WBGene00044242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7058.368261901228	9951.902769494747	0.0
WBGene00015046	0.0	0.0	0.0	0.0	0.0	0.0	189839.94104232878	0.0	177542.3996858338	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00202501	0.0	0.0	0.0	0.0	0.0	70184.88855121254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00018298	0.0	0.0	0.0	0.0	0.0	0.0	62018.12968140636	0.0	59354.94538816274	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00009964	0.0	0.0	0.0	40229.681920496514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00023323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00010288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7584.296153551383	0.0	0.0	0.0	0.0	7736.586199274985	0.0
WBGene00021786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012968	0.0	0.0	0.0	0.0	0.0	105585.64726569904	32838.34449196366	0.0	31227.388974551464	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00022870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00023263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00219216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00044113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6861.8754220652445	0.0	0.0
WBGene00007682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86006.26575195447	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00002067	0.0	4143.296144773132	0.0	3722.5107369074985	0.0	4608.300391122371	0.0	3333.4037157306366	0.0	0.0	6438.319451442231	0.0	0.0	0.0	17422.34778980312	0.0
WBGene00004001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00014206	0.0	0.0	0.0	0.0	0.0	14295.272497628044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017417	7596.082523113353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008490	0.0	0.0	13553.11960931126	0.0	0.0	0.0	0.0	0.0	8617.377916832893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00045095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00011185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00012451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00017072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00007320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00022475	0.0	0.0	0.0	0.0	9707.19446741264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8677.391673068576	10447.779032082763
WBGene00020887	0.0	0.0	0.0	0.0	0.0	0.0	33174.20675266551	25387.827528151574	0.0	0.0	26356.368127192585	0.0	0.0	0.0	0.0	0.0
WBGene00009209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00021601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3091.5955566500443	0.0	0.0
WBGene00022145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00219950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00235094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85931.31693251047	0.0	0.0
WBGene00020860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
